Date,Time,Volatility 100 Index,Trend,,Var,
2017-03-20,16:54:34,15604.87,2.12,,,
2017-03-20,16:54:36,15603.44,-1.43,,,
2017-03-20,16:54:38,15606.73,3.29,,,
2017-03-20,16:54:40,15615.8,9.07,,,
2017-03-20,16:54:42,15613.93,-1.87,,,
2017-03-20,16:54:44,15614.56,0.63,,,
2017-03-20,16:54:46,15618.21,3.65,,,
2017-03-20,16:54:48,15617.09,-1.12,,,
2017-03-20,16:54:50,15620.11,3.02,,,
2017-03-20,16:54:52,15616.21,-3.9,,,
2017-03-20,16:54:54,15618.18,1.97,,,
2017-03-20,16:54:56,15618.98,0.8,,,
2017-03-20,16:54:58,15613.98,-5,,,
2017-03-20,16:55:00,15617.52,3.54,,,
2017-03-20,16:55:02,15623.17,5.65,,,
2017-03-20,16:55:04,15613.01,-10.16,,,
2017-03-20,16:55:06,15614.89,1.88,,,
2017-03-20,16:55:08,15611.13,-3.76,,,
2017-03-20,16:55:10,15609.11,-2.02,,,
2017-03-20,16:55:12,15600.91,-8.2,,,
2017-03-20,16:55:14,15603.34,2.43,,,
2017-03-20,16:55:16,15599.17,-4.17,,,
2017-03-20,16:55:18,15604.25,5.08,,,
2017-03-20,16:55:20,15605.45,1.2,,,
2017-03-20,16:55:22,15607.77,2.32,,,
2017-03-20,16:55:24,15602.44,-5.33,,,
2017-03-20,16:55:26,15601.05,-1.39,,,
2017-03-20,16:55:28,15596.29,-4.76,,,
2017-03-20,16:55:30,15597.46,1.17,,,
2017-03-20,16:55:32,15603.81,6.35,,,
2017-03-20,16:55:34,15606.23,2.42,,,
2017-03-20,16:55:36,15609.29,3.06,,,
2017-03-20,16:55:38,15610.37,1.08,,,
2017-03-20,16:55:40,15610.93,0.56,,,
2017-03-20,16:55:42,15605.52,-5.41,,,
2017-03-20,16:55:44,15603.72,-1.8,,,
2017-03-20,16:55:46,15601.16,-2.56,,,
2017-03-20,16:55:48,15610.68,9.52,,,
2017-03-20,16:55:50,15604.63,-6.05,,,
2017-03-20,16:55:52,15602.87,-1.76,,,
2017-03-20,16:55:54,15601.02,-1.85,,,
2017-03-20,16:55:56,15603.79,2.77,,,
2017-03-20,16:55:58,15606.36,2.57,,,
2017-03-20,16:56:00,15605.25,-1.11,,,
2017-03-20,16:56:02,15605.64,0.39,,,
2017-03-20,16:56:04,15605.73,0.09,,,
2017-03-20,16:56:06,15609.02,3.29,,,
2017-03-20,16:56:08,15609.68,0.66,,,
2017-03-20,16:56:10,15614.06,4.38,,,
2017-03-20,16:56:12,15609.36,-4.7,,,
2017-03-20,16:56:14,15609.1,-0.26,,,
2017-03-20,16:56:16,15612.68,3.58,,,
2017-03-20,16:56:18,15615.76,3.08,,,
2017-03-20,16:56:20,15614.42,-1.34,,,
2017-03-20,16:56:22,15611.9,-2.52,,,
2017-03-20,16:56:24,15611.3,-0.6,,,
2017-03-20,16:56:26,15608.28,-3.02,,,
2017-03-20,16:56:28,15606.28,-2,,,
2017-03-20,16:56:30,15613.33,7.05,,,
2017-03-20,16:56:32,15613.55,0.22,,,
2017-03-20,16:56:34,15616.34,2.79,,,
2017-03-20,16:56:36,15612.14,-4.2,,,
2017-03-20,16:56:38,15604.67,-7.47,,,
2017-03-20,16:56:40,15604.03,-0.64,,,
2017-03-20,16:56:42,15607.38,3.35,,,
2017-03-20,16:56:44,15608.12,0.74,,,
2017-03-20,16:56:46,15606.81,-1.31,,,
2017-03-20,16:56:48,15610.32,3.51,,,
2017-03-20,16:56:50,15606.45,-3.87,,,
2017-03-20,16:56:52,15604.24,-2.21,,,
2017-03-20,16:56:54,15611.72,7.48,,,
2017-03-20,16:56:56,15613.49,1.77,,,
2017-03-20,16:56:58,15610.84,-2.65,,,
2017-03-20,16:57:00,15611.97,1.13,,,
2017-03-20,16:57:02,15610.68,-1.29,,,
2017-03-20,16:57:04,15616.3,5.62,,,
2017-03-20,16:57:06,15616.83,0.53,,,
2017-03-20,16:57:08,15615.96,-0.87,,,
2017-03-20,16:57:10,15616.52,0.56,,,
2017-03-20,16:57:12,15614.83,-1.69,,,
2017-03-20,16:57:14,15621.59,6.76,,,
2017-03-20,16:57:16,15620.21,-1.38,,,
2017-03-20,16:57:18,15618.12,-2.09,,,
2017-03-20,16:57:20,15616.5,-1.62,,,
2017-03-20,16:57:22,15617.18,0.68,,,
2017-03-20,16:57:24,15615.09,-2.09,,,
2017-03-20,16:57:26,15616.99,1.9,,,
2017-03-20,16:57:28,15616.52,-0.47,,,
2017-03-20,16:57:30,15620.11,3.59,,,
2017-03-20,16:57:32,15619.49,-0.62,,,
2017-03-20,16:57:34,15618.39,-1.1,,,
2017-03-20,16:57:36,15627.26,8.87,,,
2017-03-20,16:57:38,15630.31,3.05,,,
2017-03-20,16:57:40,15630.21,-0.1,,,
2017-03-20,16:57:42,15625.3,-4.91,,,
2017-03-20,16:57:44,15625.83,0.53,,,
2017-03-20,16:57:46,15633.73,7.9,,,
2017-03-20,16:57:48,15633.19,-0.54,,,
2017-03-20,16:57:50,15627.35,-5.84,,,
2017-03-20,16:57:52,15633.08,5.73,,,
2017-03-20,16:57:54,15632.96,-0.12,,,
2017-03-20,16:57:56,15629.86,-3.1,,,
2017-03-20,16:57:58,15633.82,3.96,,,
2017-03-20,16:58:00,15634.42,0.6,,,
2017-03-20,16:58:02,15631.68,-2.74,,,
2017-03-20,16:58:04,15628.76,-2.92,,,
2017-03-20,16:58:06,15629.23,0.47,,,
2017-03-20,16:58:08,15632.57,3.34,,,
2017-03-20,16:58:10,15623.62,-8.95,,,
2017-03-20,16:58:12,15620.05,-3.57,,,
2017-03-20,16:58:14,15624.49,4.44,,,
2017-03-20,16:58:16,15622.28,-2.21,,,
2017-03-20,16:58:18,15617.74,-4.54,,,
2017-03-20,16:58:20,15623.48,5.74,,,
2017-03-20,16:58:22,15625.45,1.97,,,
2017-03-20,16:58:24,15617.84,-7.61,,,
2017-03-20,16:58:26,15621.04,3.2,,,
2017-03-20,16:58:28,15620.78,-0.26,,,
2017-03-20,16:58:30,15619.66,-1.12,,,
2017-03-20,16:58:32,15617.92,-1.74,,,
2017-03-20,16:58:34,15620.44,2.52,,,
2017-03-20,16:58:36,15617.55,-2.89,,,
2017-03-20,16:58:38,15614.95,-2.6,,,
2017-03-20,16:58:40,15615.83,0.88,,,
2017-03-20,16:58:42,15619.68,3.85,,,
2017-03-20,16:58:44,15623.22,3.54,,,
2017-03-20,16:58:46,15615.53,-7.69,,,
2017-03-20,16:58:48,15621.84,6.31,,,
2017-03-20,16:58:50,15617.75,-4.09,,,
2017-03-20,16:58:52,15628.38,10.63,,,
2017-03-20,16:58:54,15622.61,-5.77,,,
2017-03-20,16:58:56,15625.09,2.48,,,
2017-03-20,16:58:58,15622.08,-3.01,,,
2017-03-20,16:59:00,15619.19,-2.89,,,
2017-03-20,16:59:02,15620.37,1.18,,,
2017-03-20,16:59:04,15619.39,-0.98,,,
2017-03-20,16:59:06,15621.18,1.79,,,
2017-03-20,16:59:08,15616.82,-4.36,,,
2017-03-20,16:59:10,15622.7,5.88,,,
2017-03-20,16:59:12,15627.06,4.36,,,
2017-03-20,16:59:14,15634.34,7.28,,,
2017-03-20,16:59:16,15638.85,4.51,,,
2017-03-20,16:59:18,15632.17,-6.68,,,
2017-03-20,16:59:20,15626.53,-5.64,,,
2017-03-20,16:59:22,15631.58,5.05,,,
2017-03-20,16:59:24,15635.67,4.09,,,
2017-03-20,16:59:26,15638,2.33,,,
2017-03-20,16:59:28,15636.9,-1.1,,,
2017-03-20,16:59:30,15635.21,-1.69,,,
2017-03-20,16:59:32,15636.39,1.18,,,
2017-03-20,16:59:34,15633.97,-2.42,,,
2017-03-20,16:59:36,15625.58,-8.39,,,
2017-03-20,16:59:38,15626.48,0.9,,,
2017-03-20,16:59:40,15629.5,3.02,,,
2017-03-20,16:59:42,15629.32,-0.18,,,
2017-03-20,16:59:44,15619.04,-10.28,,,
2017-03-20,16:59:46,15614.92,-4.12,,,
2017-03-20,16:59:48,15614.92,0,,,
2017-03-20,16:59:50,15617.82,2.9,,,
2017-03-20,16:59:52,15616.05,-1.77,,,
2017-03-20,16:59:54,15619.66,3.61,,,
2017-03-20,16:59:56,15621.13,1.47,,,
2017-03-20,16:59:58,15625.27,4.14,,,
2017-03-20,17:00:00,15629.9,4.63,,,
2017-03-20,17:00:02,15626.93,-2.97,,,
2017-03-20,17:00:04,15630.13,3.2,,,
2017-03-20,17:00:06,15633.1,2.97,,,
2017-03-20,17:00:08,15628.19,-4.91,,,
2017-03-20,17:00:10,15618.08,-10.11,,,
2017-03-20,17:00:12,15611.87,-6.21,,,
2017-03-20,17:00:14,15610.37,-1.5,,,
2017-03-20,17:00:16,15616.51,6.14,,,
2017-03-20,17:00:18,15614.32,-2.19,,,
2017-03-20,17:00:20,15623.22,8.9,,,
2017-03-20,17:00:22,15618.12,-5.1,,,
2017-03-20,17:00:24,15611.86,-6.26,,,
2017-03-20,17:00:26,15612.11,0.25,,,
2017-03-20,17:00:28,15616.02,3.91,,,
2017-03-20,17:00:30,15612.53,-3.49,,,
2017-03-20,17:00:32,15609.15,-3.38,,,
2017-03-20,17:00:34,15608.05,-1.1,,,
2017-03-20,17:00:36,15610.46,2.41,,,
2017-03-20,17:00:38,15598.1,-12.36,,,
2017-03-20,17:00:40,15603.31,5.21,,,
2017-03-20,17:00:42,15603.25,-0.06,,,
2017-03-20,17:00:44,15601.18,-2.07,,,
2017-03-20,17:00:46,15601.87,0.69,,,
2017-03-20,17:00:48,15603.11,1.24,,,
2017-03-20,17:00:50,15602.44,-0.67,,,
2017-03-20,17:00:52,15606.88,4.44,,,
2017-03-20,17:00:54,15601.93,-4.95,,,
2017-03-20,17:00:56,15601.02,-0.91,,,
2017-03-20,17:00:58,15599.79,-1.23,,,
2017-03-20,17:01:00,15591.41,-8.38,,,
2017-03-20,17:01:02,15592.21,0.8,,,
2017-03-20,17:01:04,15591.46,-0.75,,,
2017-03-20,17:01:06,15589.46,-2,,,
2017-03-20,17:01:08,15592.51,3.05,,,
2017-03-20,17:01:10,15589.51,-3,,,
2017-03-20,17:01:12,15585.73,-3.78,,,
2017-03-20,17:01:14,15590.76,5.03,,,
2017-03-20,17:01:16,15585.5,-5.26,,,
2017-03-20,17:01:18,15588.53,3.03,,,
2017-03-20,17:01:20,15583.77,-4.76,,,
2017-03-20,17:01:22,15581.55,-2.22,,,
2017-03-20,17:01:24,15584.15,2.6,,,
2017-03-20,17:01:26,15585.66,1.51,,,
2017-03-20,17:01:28,15589.99,4.33,,,
2017-03-20,17:01:30,15591.3,1.31,,,
2017-03-20,17:01:32,15594.66,3.36,,,
2017-03-20,17:01:34,15591.75,-2.91,,,
2017-03-20,17:01:36,15587.47,-4.28,,,
2017-03-20,17:01:38,15592.52,5.05,,,
2017-03-20,17:01:40,15595.84,3.32,,,
2017-03-20,17:01:42,15596.97,1.13,,,
2017-03-20,17:01:44,15595.82,-1.15,,,
2017-03-20,17:01:46,15599.08,3.26,,,
2017-03-20,17:01:48,15599.94,0.86,,,
2017-03-20,17:01:50,15599.88,-0.06,,,
2017-03-20,17:01:52,15595.07,-4.81,,,
2017-03-20,17:01:54,15593.55,-1.52,,,
2017-03-20,17:01:56,15591.59,-1.96,,,
2017-03-20,17:01:58,15590.94,-0.65,,,
2017-03-20,17:02:00,15597.77,6.83,,,
2017-03-20,17:02:02,15601.85,4.08,,,
2017-03-20,17:02:04,15605.74,3.89,,,
2017-03-20,17:02:06,15605.41,-0.33,,,
2017-03-20,17:02:08,15600.16,-5.25,,,
2017-03-20,17:02:10,15604.65,4.49,,,
2017-03-20,17:02:12,15603.49,-1.16,,,
2017-03-20,17:02:14,15606.93,3.44,,,
2017-03-20,17:02:16,15607.43,0.5,,,
2017-03-20,17:02:18,15609.55,2.12,,,
2017-03-20,17:02:20,15608.13,-1.42,,,
2017-03-20,17:02:22,15610.61,2.48,,,
2017-03-20,17:02:24,15613.48,2.87,,,
2017-03-20,17:02:26,15613.36,-0.12,,,
2017-03-20,17:02:28,15614.45,1.09,,,
2017-03-20,17:02:30,15616.55,2.1,,,
2017-03-20,17:02:32,15614.15,-2.4,,,
2017-03-20,17:02:34,15612.39,-1.76,,,
2017-03-20,17:02:36,15610.18,-2.21,,,
2017-03-20,17:02:38,15614.76,4.58,,,
2017-03-20,17:02:40,15611.31,-3.45,,,
2017-03-20,17:02:42,15612.64,1.33,,,
2017-03-20,17:02:44,15616.92,4.28,,,
2017-03-20,17:02:46,15616.66,-0.26,,,
2017-03-20,17:02:48,15619.62,2.96,,,
2017-03-20,17:02:50,15625.96,6.34,,,
2017-03-20,17:02:52,15626.4,0.44,,,
2017-03-20,17:02:54,15625.46,-0.94,,,
2017-03-20,17:02:56,15628.32,2.86,,,
2017-03-20,17:02:58,15626.07,-2.25,,,
2017-03-20,17:03:00,15627.06,0.99,,,
2017-03-20,17:03:02,15619.46,-7.6,,,
2017-03-20,17:03:04,15612.99,-6.47,,,
2017-03-20,17:03:06,15610.04,-2.95,,,
2017-03-20,17:03:08,15614.51,4.47,,,
2017-03-20,17:03:10,15615.63,1.12,,,
2017-03-20,17:03:12,15613.97,-1.66,,,
2017-03-20,17:03:14,15615.64,1.67,,,
2017-03-20,17:03:16,15618.97,3.33,,,
2017-03-20,17:03:18,15620.19,1.22,,,
2017-03-20,17:03:20,15616.8,-3.39,,,
2017-03-20,17:03:22,15619.78,2.98,,,
2017-03-20,17:03:24,15612.79,-6.99,,,
2017-03-20,17:03:26,15610.63,-2.16,,,
2017-03-20,17:03:28,15606.4,-4.23,,,
2017-03-20,17:03:30,15600.13,-6.27,,,
2017-03-20,17:03:32,15606.87,6.74,,,
2017-03-20,17:03:34,15607.5,0.63,,,
2017-03-20,17:03:36,15611.56,4.06,,,
2017-03-20,17:03:38,15610.92,-0.64,,,
2017-03-20,17:03:40,15612.33,1.41,,,
2017-03-20,17:03:42,15611.82,-0.51,,,
2017-03-20,17:03:44,15619.19,7.37,,,
2017-03-20,17:03:46,15620.29,1.1,,,
2017-03-20,17:03:48,15612.53,-7.76,,,
2017-03-20,17:03:50,15608.4,-4.13,,,
2017-03-20,17:03:52,15613.63,5.23,,,
2017-03-20,17:03:54,15609.42,-4.21,,,
2017-03-20,17:03:56,15611.58,2.16,,,
2017-03-20,17:03:58,15616.61,5.03,,,
2017-03-20,17:04:00,15617.44,0.83,,,
2017-03-20,17:04:02,15610.85,-6.59,,,
2017-03-20,17:04:04,15613.01,2.16,,,
2017-03-20,17:04:06,15611.5,-1.51,,,
2017-03-20,17:04:08,15615.32,3.82,,,
2017-03-20,17:04:10,15616.48,1.16,,,
2017-03-20,17:04:12,15610.4,-6.08,,,
2017-03-20,17:04:14,15611.95,1.55,,,
2017-03-20,17:04:16,15609.62,-2.33,,,
2017-03-20,17:04:18,15617.54,7.92,,,
2017-03-20,17:04:20,15622.75,5.21,,,
2017-03-20,17:04:22,15622.9,0.15,,,
2017-03-20,17:04:24,15616.4,-6.5,,,
2017-03-20,17:04:26,15626.81,10.41,,,
2017-03-20,17:04:28,15621.15,-5.66,,,
2017-03-20,17:04:30,15626.63,5.48,,,
2017-03-20,17:04:32,15627.49,0.86,,,
2017-03-20,17:04:34,15624.15,-3.34,,,
2017-03-20,17:04:36,15625.52,1.37,,,
2017-03-20,17:04:38,15623.56,-1.96,,,
2017-03-20,17:04:40,15619.64,-3.92,,,
2017-03-20,17:04:42,15618.27,-1.37,,,
2017-03-20,17:04:44,15622.38,4.11,,,
2017-03-20,17:04:46,15623.53,1.15,,,
2017-03-20,17:04:48,15622.4,-1.13,,,
2017-03-20,17:04:50,15624.53,2.13,,,
2017-03-20,17:04:52,15626.73,2.2,,,
2017-03-20,17:04:54,15624.81,-1.92,,,
2017-03-20,17:04:56,15621.88,-2.93,,,
2017-03-20,17:04:58,15619.8,-2.08,,,
2017-03-20,17:05:00,15622.55,2.75,,,
2017-03-20,17:05:02,15623.81,1.26,,,
2017-03-20,17:05:04,15626.38,2.57,,,
2017-03-20,17:05:06,15622.71,-3.67,,,
2017-03-20,17:05:08,15617.02,-5.69,,,
2017-03-20,17:05:10,15618.11,1.09,,,
2017-03-20,17:05:12,15624.24,6.13,,,
2017-03-20,17:05:14,15621.43,-2.81,,,
2017-03-20,17:05:16,15619.96,-1.47,,,
2017-03-20,17:05:18,15619.86,-0.1,,,
2017-03-20,17:05:20,15623.17,3.31,,,
2017-03-20,17:05:22,15627.73,4.56,,,
2017-03-20,17:05:24,15622.27,-5.46,,,
2017-03-20,17:05:26,15633.14,10.87,,,
2017-03-20,17:05:28,15632.19,-0.95,,,
2017-03-20,17:05:30,15631.53,-0.66,,,
2017-03-20,17:05:32,15633.75,2.22,,,
2017-03-20,17:05:34,15640.47,6.72,,,
2017-03-20,17:05:36,15637.82,-2.65,,,
2017-03-20,17:05:38,15634.86,-2.96,,,
2017-03-20,17:05:40,15633.22,-1.64,,,
2017-03-20,17:05:42,15629.57,-3.65,,,
2017-03-20,17:05:44,15631.29,1.72,,,
2017-03-20,17:05:46,15638.59,7.3,,,
2017-03-20,17:05:48,15640.62,2.03,,,
2017-03-20,17:05:50,15643.91,3.29,,,
2017-03-20,17:05:52,15638.72,-5.19,,,
2017-03-20,17:05:54,15643.94,5.22,,,
2017-03-20,17:05:56,15637.19,-6.75,,,
2017-03-20,17:05:58,15636.22,-0.97,,,
2017-03-20,17:06:00,15630.89,-5.33,,,
2017-03-20,17:06:02,15629.35,-1.54,,,
2017-03-20,17:06:04,15621.63,-7.72,,,
2017-03-20,17:06:06,15623.22,1.59,,,
2017-03-20,17:06:08,15622.25,-0.97,,,
2017-03-20,17:06:10,15624.69,2.44,,,
2017-03-20,17:06:12,15624.73,0.04,,,
2017-03-20,17:06:14,15620.9,-3.83,,,
2017-03-20,17:06:16,15621.89,0.99,,,
2017-03-20,17:06:18,15620.93,-0.96,,,
2017-03-20,17:06:20,15626.99,6.06,,,
2017-03-20,17:06:22,15631.2,4.21,,,
2017-03-20,17:06:24,15633.79,2.59,,,
2017-03-20,17:06:26,15629.81,-3.98,,,
2017-03-20,17:06:28,15619.68,-10.13,,,
2017-03-20,17:06:30,15617.82,-1.86,,,
2017-03-20,17:06:32,15614.33,-3.49,,,
2017-03-20,17:06:34,15615.36,1.03,,,
2017-03-20,17:06:36,15615.8,0.44,,,
2017-03-20,17:06:38,15612.87,-2.93,,,
2017-03-20,17:06:40,15612.83,-0.04,,,
2017-03-20,17:06:42,15618.33,5.5,,,
2017-03-20,17:06:44,15621.25,2.92,,,
2017-03-20,17:06:46,15617.73,-3.52,,,
2017-03-20,17:06:48,15618.94,1.21,,,
2017-03-20,17:06:50,15620.67,1.73,,,
2017-03-20,17:06:52,15616.15,-4.52,,,
2017-03-20,17:06:54,15612.07,-4.08,,,
2017-03-20,17:06:56,15611.93,-0.14,,,
2017-03-20,17:06:58,15611.44,-0.49,,,
2017-03-20,17:07:00,15620.78,9.34,,,
2017-03-20,17:07:02,15615.17,-5.61,,,
2017-03-20,17:07:04,15620.81,5.64,,,
2017-03-20,17:07:06,15616.75,-4.06,,,
2017-03-20,17:07:08,15613.68,-3.07,,,
2017-03-20,17:07:10,15614.43,0.75,,,
2017-03-20,17:07:12,15617.63,3.2,,,
2017-03-20,17:07:14,15621.34,3.71,,,
2017-03-20,17:07:16,15618.57,-2.77,,,
2017-03-20,17:07:18,15616.57,-2,,,
2017-03-20,17:07:20,15619.44,2.87,,,
2017-03-20,17:07:22,15629.84,10.4,,,
2017-03-20,17:07:24,15623.51,-6.33,,,
2017-03-20,17:07:26,15628.89,5.38,,,
2017-03-20,17:07:28,15626.82,-2.07,,,
2017-03-20,17:07:30,15623.52,-3.3,,,
2017-03-20,17:07:32,15623.08,-0.44,,,
2017-03-20,17:07:34,15620.8,-2.28,,,
2017-03-20,17:07:36,15623.43,2.63,,,
2017-03-20,17:07:38,15621.33,-2.1,,,
2017-03-20,17:07:40,15620,-1.33,,,
2017-03-20,17:07:42,15621.04,1.04,,,
2017-03-20,17:07:44,15619.24,-1.8,,,
2017-03-20,17:07:46,15617.33,-1.91,,,
2017-03-20,17:07:48,15617.24,-0.09,,,
2017-03-20,17:07:50,15613.04,-4.2,,,
2017-03-20,17:07:52,15612.8,-0.24,,,
2017-03-20,17:07:54,15610.24,-2.56,,,
2017-03-20,17:07:56,15615.49,5.25,,,
2017-03-20,17:07:58,15616.71,1.22,,,
2017-03-20,17:08:00,15621.17,4.46,,,
2017-03-20,17:08:02,15619.81,-1.36,,,
2017-03-20,17:08:04,15617.05,-2.76,,,
2017-03-20,17:08:06,15615.16,-1.89,,,
2017-03-20,17:08:08,15619.6,4.44,,,
2017-03-20,17:08:10,15619.8,0.2,,,
2017-03-20,17:08:12,15622.24,2.44,,,
2017-03-20,17:08:14,15621.1,-1.14,,,
2017-03-20,17:08:16,15631.95,10.85,,,
2017-03-20,17:08:18,15634.14,2.19,,,
2017-03-20,17:08:20,15638.74,4.6,,,
2017-03-20,17:08:22,15641.22,2.48,,,
2017-03-20,17:08:24,15640.42,-0.8,,,
2017-03-20,17:08:26,15634.01,-6.41,,,
2017-03-20,17:08:28,15634.54,0.53,,,
2017-03-20,17:08:30,15626.83,-7.71,,,
2017-03-20,17:08:32,15629.4,2.57,,,
2017-03-20,17:08:34,15625.34,-4.06,,,
2017-03-20,17:08:36,15623.23,-2.11,,,
2017-03-20,17:08:38,15627.37,4.14,,,
2017-03-20,17:08:40,15627.97,0.6,,,
2017-03-20,17:08:42,15622.16,-5.81,,,
2017-03-20,17:08:44,15624.63,2.47,,,
2017-03-20,17:08:46,15624.38,-0.25,,,
2017-03-20,17:08:48,15625.34,0.96,,,
2017-03-20,17:08:50,15628.8,3.46,,,
2017-03-20,17:08:52,15630.3,1.5,,,
2017-03-20,17:08:54,15627.42,-2.88,,,
2017-03-20,17:08:56,15630.18,2.76,,,
2017-03-20,17:08:58,15633.12,2.94,,,
2017-03-20,17:09:00,15631.66,-1.46,,,
2017-03-20,17:09:02,15639.78,8.12,,,
2017-03-20,17:09:04,15644.39,4.61,,,
2017-03-20,17:09:06,15644.93,0.54,,,
2017-03-20,17:09:08,15637.8,-7.13,,,
2017-03-20,17:09:10,15639.52,1.72,,,
2017-03-20,17:09:12,15639.53,0.01,,,
2017-03-20,17:09:14,15633.32,-6.21,,,
2017-03-20,17:09:16,15630.97,-2.35,,,
2017-03-20,17:09:18,15632.41,1.44,,,
2017-03-20,17:09:20,15631.2,-1.21,,,
2017-03-20,17:09:22,15629.4,-1.8,,,
2017-03-20,17:09:24,15630.09,0.69,,,
2017-03-20,17:09:26,15629.96,-0.13,,,
2017-03-20,17:09:28,15631.82,1.86,,,
2017-03-20,17:09:30,15627.38,-4.44,,,
2017-03-20,17:09:32,15622.6,-4.78,,,
2017-03-20,17:09:34,15625.11,2.51,,,
2017-03-20,17:09:36,15620.73,-4.38,,,
2017-03-20,17:09:38,15622.72,1.99,,,
2017-03-20,17:09:40,15628.21,5.49,,,
2017-03-20,17:09:42,15630.49,2.28,,,
2017-03-20,17:09:44,15630.68,0.19,,,
2017-03-20,17:09:46,15624.58,-6.1,,,
2017-03-20,17:09:48,15628.11,3.53,,,
2017-03-20,17:09:50,15624.35,-3.76,,,
2017-03-20,17:09:52,15627.41,3.06,,,
2017-03-20,17:09:54,15623.54,-3.87,,,
2017-03-20,17:09:56,15621.53,-2.01,,,
2017-03-20,17:09:58,15616.58,-4.95,,,
2017-03-20,17:10:00,15612.61,-3.97,,,
2017-03-20,17:10:02,15611.54,-1.07,,,
2017-03-20,17:10:04,15607.74,-3.8,,,
2017-03-20,17:10:06,15610.07,2.33,,,
2017-03-20,17:10:08,15614.06,3.99,,,
2017-03-20,17:10:10,15608.6,-5.46,,,
2017-03-20,17:10:12,15609.84,1.24,,,
2017-03-20,17:10:14,15611.86,2.02,,,
2017-03-20,17:10:16,15611.21,-0.65,,,
2017-03-20,17:10:18,15614.24,3.03,,,
2017-03-20,17:10:20,15609.92,-4.32,,,
2017-03-20,17:10:22,15614.72,4.8,,,
2017-03-20,17:10:24,15610.18,-4.54,,,
2017-03-20,17:10:26,15614.92,4.74,,,
2017-03-20,17:10:28,15616.29,1.37,,,
2017-03-20,17:10:30,15619.62,3.33,,,
2017-03-20,17:10:32,15623.07,3.45,,,
2017-03-20,17:10:34,15624.29,1.22,,,
2017-03-20,17:10:36,15615.19,-9.1,,,
2017-03-20,17:10:38,15611.1,-4.09,,,
2017-03-20,17:10:40,15608.83,-2.27,,,
2017-03-20,17:10:42,15610.6,1.77,,,
2017-03-20,17:10:44,15603.32,-7.28,,,
2017-03-20,17:10:46,15603.3,-0.02,,,
2017-03-20,17:10:48,15607.45,4.15,,,
2017-03-20,17:10:50,15607.44,-0.01,,,
2017-03-20,17:10:52,15610.67,3.23,,,
2017-03-20,17:10:54,15606.45,-4.22,,,
2017-03-20,17:10:56,15607.78,1.33,,,
2017-03-20,17:10:58,15606.36,-1.42,,,
2017-03-20,17:11:00,15611.94,5.58,,,
2017-03-20,17:11:02,15609.9,-2.04,,,
2017-03-20,17:11:04,15603.29,-6.61,,,
2017-03-20,17:11:06,15598.99,-4.3,,,
2017-03-20,17:11:08,15593.93,-5.06,,,
2017-03-20,17:11:10,15594.16,0.23,,,
2017-03-20,17:11:12,15600.12,5.96,,,
2017-03-20,17:11:14,15604.6,4.48,,,
2017-03-20,17:11:16,15605.35,0.75,,,
2017-03-20,17:11:18,15606.86,1.51,,,
2017-03-20,17:11:20,15605.82,-1.04,,,
2017-03-20,17:11:22,15608.92,3.1,,,
2017-03-20,17:11:24,15609.82,0.9,,,
2017-03-20,17:11:26,15613.67,3.85,,,
2017-03-20,17:11:28,15610.6,-3.07,,,
2017-03-20,17:11:30,15605.57,-5.03,,,
2017-03-20,17:11:32,15604.71,-0.86,,,
2017-03-20,17:11:34,15602.17,-2.54,,,
2017-03-20,17:11:36,15600.1,-2.07,,,
2017-03-20,17:11:38,15604.89,4.79,,,
2017-03-20,17:11:40,15609,4.11,,,
2017-03-20,17:11:42,15604.11,-4.89,,,
2017-03-20,17:11:44,15602.85,-1.26,,,
2017-03-20,17:11:46,15605.54,2.69,,,
2017-03-20,17:11:48,15606.5,0.96,,,
2017-03-20,17:11:50,15600.64,-5.86,,,
2017-03-20,17:11:52,15596.71,-3.93,,,
2017-03-20,17:11:54,15596.35,-0.36,,,
2017-03-20,17:11:56,15593.66,-2.69,,,
2017-03-20,17:11:58,15593.69,0.03,,,
2017-03-20,17:12:00,15594.5,0.81,,,
2017-03-20,17:12:02,15593.2,-1.3,,,
2017-03-20,17:12:04,15594.03,0.83,,,
2017-03-20,17:12:06,15590.55,-3.48,,,
2017-03-20,17:12:08,15594.23,3.68,,,
2017-03-20,17:12:10,15595.23,1,,,
2017-03-20,17:12:12,15596.41,1.18,,,
2017-03-20,17:12:14,15593.91,-2.5,,,
2017-03-20,17:12:16,15592.09,-1.82,,,
2017-03-20,17:12:18,15597.97,5.88,,,
2017-03-20,17:12:20,15597.35,-0.62,,,
2017-03-20,17:12:22,15597.98,0.63,,,
2017-03-20,17:12:24,15601.42,3.44,,,
2017-03-20,17:12:26,15598.54,-2.88,,,
2017-03-20,17:12:28,15598.24,-0.3,,,
2017-03-20,17:12:30,15599.12,0.88,,,
2017-03-20,17:12:32,15594.07,-5.05,,,
2017-03-20,17:12:34,15596.14,2.07,,,
2017-03-20,17:12:36,15593.7,-2.44,,,
2017-03-20,17:12:38,15587.36,-6.34,,,
2017-03-20,17:12:40,15586.23,-1.13,,,
2017-03-20,17:12:42,15587.77,1.54,,,
2017-03-20,17:12:44,15593.57,5.8,,,
2017-03-20,17:12:46,15597.86,4.29,,,
2017-03-20,17:12:48,15592.47,-5.39,,,
